docName,experiment_type,operators_max,iterations,reduced,original_height,last_page_height,gained,cost,time_taken,max_len_tree,compilations,operators_applied
Deterministic and Discriminative,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,51.18338714250001,36.41566514968872,67,2,2
Discriminative Sentence Modeling,loop-search-separate,2,5,False,28.39350000000013,0.0,28.39350000000013,43.05618825000025,45.840232610702515,160,5,5
Evaluating Digital Agriculture,loop-search-separate,2,4,False,26.899199999999723,0.0,26.899199999999723,43.01865160000003,39.96428656578064,139,4,4
Evaluating Sequence-to-Sequence Learning,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,32.44051520000005,23.376089096069336,105,3,3
Evaluation of a,loop-search-separate,2,9,False,29.887800000000198,0.0,29.887800000000198,61.75599244999995,71.65233373641968,78,8,8
Evaluation of Fake,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,46.36559999999997,31.623082160949707,538,2,2
Evolutionarily-Curated Curriculum Learning,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,113.09984399999999,6.242810487747192,2,1,1
Expected Value of,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,63.78847200000001,14.294987440109253,166,1,1
Explainable Failure Predictions,loop-search-separate,2,1,True,26.899199999999723,0.0,26.899199999999723,61.013135293750054,14.70956826210022,66,1,1
Explaining Reward Functions,loop-search-separate,2,3,False,29.887800000000198,0.0,29.887800000000198,20.55751520000001,27.476988792419434,58,3,3
Exploiting Cross-Lingual Subword,loop-search-separate,2,3,True,26.899200000000064,0.0,26.899200000000064,26.83199074999993,153.58556008338928,157,3,3
Exploiting Language Models,loop-search-separate,2,3,False,29.887800000000198,0.0,29.887800000000198,32.16755895999998,37.90730905532837,102,3,3
Exploiting Multiple Abstractions,loop-search-separate,2,4,False,29.887800000000198,0.0,29.887800000000198,20.45476867500001,71.34418869018555,104,4,4
Exploring Gameplay With,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,33.095088000000004,10.813904762268066,127,1,1
Exploring the Efficacy,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,83.21387409552,14.709505081176758,66,1,1
Fair Conformal Predictors,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,27.83547999999999,28.366868495941162,31,2,2
Fast and Knowledge-Free,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,29.57638640000002,44.84660577774048,54,3,3
Few-Shot Learning for,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,9.57629025,11.459288835525513,105,1,1
Finding All Bayesian,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,31.773086399999954,22.32809329032898,140,2,2
Fine-Grained Car Detection,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,32.16492640000004,26.924195766448975,103,3,3
Fine-grained Retrieval Prompt,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,8.439479999999989,17.354811429977417,44,1,1
Fixation Maximization in,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,14.039999999999992,15.492117166519165,135,1,1
Forecasting with Sparse,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,48.76265120000001,41.184133529663086,101,3,3
Frame and Feature-Context,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,30.208406400000015,36.72049522399902,474,2,2
Game-theoretic Approach for,loop-search-separate,2,7,True,29.887800000000198,0.0,29.887800000000198,76.6249928,96.81590747833252,280,7,7
Generative structured normalizing,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,46.14047999999998,13.597739458084106,190,1,1
Geometric,loop-search-separate,2,5,True,29.887800000000198,0.0,29.887800000000198,24.822311234999987,100.93993258476257,321,5,5
Harnessing the Power,loop-search-separate,2,4,False,29.887800000000198,0.0,29.887800000000198,41.81379004999998,51.24708032608032,145,4,4
Hierarchical Average Reward,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,67.38351520000002,22.10041379928589,143,2,2
Human Capabilities as,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,30.774515199999996,23.29757523536682,73,3,3
Human in the,loop-search-separate,2,5,False,29.887800000000198,0.0,29.887800000000198,52.62803039999994,46.45514535903931,144,5,5
Humans_ Assessment of,loop-search-separate,2,4,True,29.887800000000198,0.0,29.887800000000198,45.109676400000126,30.71545648574829,189,4,4
Hyperbolic Graph Diffusion,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,140.75853300000006,34.38827610015869,279,3,3
Identification of Abnormal,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,38.91864672000003,17.654493808746338,263,1,1
Identifying Unsafe Videos,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,15.146515199999953,18.676465272903442,32,1,1
Improving Model Robustness,loop-search-separate,2,6,False,29.887800000000198,0.0,29.887800000000198,46.222139075000015,59.918410778045654,80,6,6
Improving Multi-Document Summarization,loop-search-separate,2,4,True,29.887800000000198,0.0,29.887800000000198,148.88476458749994,47.93386721611023,189,4,4
Improving Neural Question,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,45.3302784,10.946558237075806,72,1,1
Improving Pareto Front,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,40.00287987889649,47.02444005012512,81,2,2
Improving Training and,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,25.720879224999976,46.68396592140198,138,3,3
Information Retention in,loop-search-separate,2,4,True,29.887800000000198,0.0,29.887800000000198,38.18464400000002,39.118900299072266,95,4,4
Integrated In-vehicle Monitoring,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,23.992610999999982,9.184364795684814,36,1,1
Intelligent Frame Selection,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,14.165515199999959,11.70391321182251,81,1,1
Interpretable Local Tree,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,33.862377767,22.879438161849976,148,2,2
Interpretable NLG for,loop-search-separate,2,5,True,29.887800000000198,0.0,29.887800000000198,44.85814399999997,44.025797605514526,98,5,5
Interpretable Rumor Detection,loop-search-separate,2,1,True,26.899199999999723,0.0,26.899199999999723,17.99532449999998,13.33980107307434,14,1,1
Investigating the Effects,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,55.17964199999999,14.010432481765747,121,1,1
Joint Word Representation,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,39.12370499999997,19.527175664901733,68,2,2
Journey to the,loop-search-separate,2,6,False,29.887800000000198,0.0,29.887800000000198,49.15595099999999,73.83781814575195,131,6,6
Keyword-Guided Neural Conversational,loop-search-separate,2,4,False,29.887800000000198,0.0,29.887800000000198,32.49401520000001,41.72803258895874,58,4,4
Knowledge-driven Natural Language,loop-search-separate,2,3,False,59.77559999999971,0.0,59.77559999999971,15.586364224000093,42.04901838302612,81,3,3
Knowledge-incorporating ESIM models,loop-search-separate,2,3,False,29.887800000000198,0.0,29.887800000000198,22.408515199999982,35.38220715522766,118,3,3
Labeled Memory Networks,loop-search-separate,2,2,False,29.887800000000198,0.0,29.887800000000198,22.14749015000001,34.34917998313904,270,2,2
Language Models are,loop-search-separate,2,4,True,29.887800000000198,0.0,29.887800000000198,71.20303039999996,49.74688673019409,196,4,4
Learning 2D Temporal,loop-search-separate,2,5,True,29.887800000000198,0.0,29.887800000000198,44.147394000000006,54.86618423461914,65,5,5
Learning a Wavelet-like,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,39.74797312499993,29.877610683441162,68,3,3
Learning Binary Residual,loop-search-separate,2,3,False,29.887800000000198,0.0,29.887800000000198,23.292378799999994,32.68120360374451,64,3,3
Learning Invariant Representation,loop-search-separate,2,0,False,40.30867960000023,40.30867960000023,0.0,0.0,2.6309633255004883,0,0,0
Learning Logistic Circuits,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,24.60651519999999,27.577348232269287,144,2,2
Learning Markov Random,loop-search-separate,2,3,False,29.887800000000198,0.0,29.887800000000198,22.684442167750404,56.17893958091736,64,3,3
Learning Occupational Task-Shares,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,61.70572800000001,13.610050678253174,110,1,1
Learning Optical Flow,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,45.38122601500001,13.360505104064941,99,1,1
Learning Rewards from,loop-search-separate,2,4,True,26.899199999999723,0.0,26.899199999999723,39.073734800000025,38.60449433326721,69,4,4
Learning Scripts as,loop-search-separate,2,4,True,29.887800000000198,0.0,29.887800000000198,34.80760159999997,52.71597123146057,314,4,4
Learning Sparse Sharing,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,31.04088640000002,36.36467623710632,140,2,2
Learning the Joint,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,32.31361519999997,33.00056195259094,36,3,3
Learning Transferable Adversarial,loop-search-separate,2,6,False,28.39350000000013,0.0,28.39350000000013,48.642872675000035,13405.930379629135,96,6,6
Long-Term Trends in,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,23.77536520000001,36.07563614845276,148,2,2
LTU Attacker for,loop-search-separate,2,7,True,29.887800000000198,0.0,29.887800000000198,64.39862654999999,101.00994420051575,139,7,7
Open-Vocabulary Semantic Parsing,loop-search-separate,2,7,False,26.899199999999723,0.0,26.899199999999723,72.5589016,96.75331544876099,105,7,7
Open-Vocabulary Video Relation,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,49.04446199999998,14.997093915939331,66,1,1
Optimal Pricing for,loop-search-separate,2,4,False,29.887800000000198,0.0,29.887800000000198,23.507515800000036,70.71243047714233,319,4,4
Order-Free RNN with,loop-search-separate,2,0,False,29.887800000000198,29.887800000000198,0.0,0.0,4.448000431060791,0,0,0
Out of the,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,40.66902554866904,24.47615885734558,311,1,1
Painterly Image Harmonization,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,52.57819782500003,28.048659324645996,140,3,3
Patch-wise Graph Contrastive,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,82.86969600000003,15.301018953323364,96,1,1
Planning with Pixels,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,13.519798947196975,13.392167091369629,8,1,1
Playing Pairs with,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,71.22508800000001,14.827919483184814,392,1,1
Pre-Training With Scientific,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,30.067234199999902,37.799442768096924,236,3,3
Predicting Depression Severity,loop-search-separate,2,5,True,29.887800000000198,0.0,29.887800000000198,65.50891120000004,42.49946737289429,244,5,5
Predicting the Argumenthood,loop-search-separate,2,4,True,26.899199999999723,0.0,26.899199999999723,36.31812655,39.03202843666077,164,4,4
Probability trees and,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,16.612397394996336,27.206902980804443,165,1,1
Projective Quadratic Regression,loop-search-separate,2,3,False,29.887800000000198,0.0,29.887800000000198,30.0,26.414286136627197,7,3,3
Provably Convergent Federated,loop-search-separate,2,2,False,29.887800000000198,0.0,29.887800000000198,12.617599999999982,24.559929370880127,10,2,2
Provably Secure Federated,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,39.07403040000003,32.85290312767029,460,2,2
Qualitative Analysis of,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,42.093281999999995,20.55680012702942,101,2,2
Quantization-Based Regularization for,loop-search-separate,2,3,True,26.899199999999723,0.0,26.899199999999723,25.955606166937912,34.93957328796387,112,3,3
Relevant Intrinsic Feature,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,37.01424024200004,52.59426212310791,353,3,3
Representing Closed Transformation,loop-search-separate,2,2,True,26.899199999999723,0.0,26.899199999999723,32.00395968000003,37.94087243080139,748,2,2
Responsive Planning and,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,13.68437879999999,18.692380905151367,102,2,2
Retrospective Reader for,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,22.024471499999947,38.4383659362793,115,2,2
Revisiting Mahalanobis Distance,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,129.4424683420238,28.439550399780273,56,1,1
Source-Target Inference Models,loop-search-separate,2,4,True,29.887800000000198,0.0,29.887800000000198,39.28386670000002,52.28433346748352,193,4,4
Synchronous Speech Recognition,loop-search-separate,2,5,False,29.887800000000198,0.0,29.887800000000198,37.615886824999976,175.10697746276855,115,5,5
Task-Driven Causal Feature,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,32.65031520000002,126.39856934547424,42,3,3
That_s Mine! Learning,loop-search-separate,2,4,False,28.39350000000013,0.0,28.39350000000013,35.625762674999976,127.91541004180908,103,4,4
The Complexity of,loop-search-separate,2,5,False,29.887800000000198,0.0,29.887800000000198,39.33290650000001,184.43668174743652,47,5,5
Title-Guided Encoding for,loop-search-separate,2,1,True,26.899199999999723,0.0,26.899199999999723,103.01077058750013,50.5394184589386,169,1,1
Token-Level Contrastive Learning,loop-search-separate,2,6,False,29.887800000000198,0.0,29.887800000000198,65.05798292499995,144.03050112724304,193,6,6
Top-N Recommender System,loop-search-separate,2,6,False,26.899199999999723,0.0,26.899199999999723,41.55490802499996,135.001540184021,425,6,6
Topical Phrase Extraction,loop-search-separate,2,3,True,29.887800000000198,0.0,29.887800000000198,112.56663125799999,68.55082726478577,144,3,3
Topological Pooling on,loop-search-separate,2,4,True,29.887800000000198,0.0,29.887800000000198,108.56074472300003,300.8435146808624,121,4,4
Toward a Human-Level,loop-search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,16.79623522499999,27.04920983314514,166,1,1
Towards an Integrative,loop-search-separate,2,2,False,29.887800000000198,0.0,29.887800000000198,13.05262879999998,186.58468008041382,14,2,2
Towards Autonomous Satellite,loop-search-separate,2,4,True,29.887800000000198,0.0,29.887800000000198,47.74039399999991,103.21663022041321,68,4,4
Towards Cognitive Robots,loop-search-separate,2,2,True,29.887800000000198,0.0,29.887800000000198,24.273536224999987,79.24717950820923,93,2,2
Treatment effect estimation,loop-search-separate,2,3,False,29.887800000000198,0.0,29.887800000000198,31.06151520000003,113.64662885665894,36,3,3
