docName,experiment_type,operators_max,iterations,reduced,original_height,last_page_height,gained,cost,time_taken,max_len_tree,compilations,operators_applied
Evaluating Digital Agriculture,search-separate,2,1,False,26.899199999999723,0.0,26.899199999999723,23.08751520000004,18.092138051986694,139,2,2
Evaluating Sequence-to-Sequence Learning,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,22.44051520000005,14.476662158966064,105,2,2
Evaluation of a,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,16.502757599999995,15.413121700286865,57,2,2
Evaluation of Fake,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,46.36559999999997,30.607137203216553,538,2,2
Evolutionarily-Curated Curriculum Learning,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,113.09984399999999,5.1659839153289795,2,1,1
Expected Value of,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,63.78847200000001,11.565251588821411,166,1,1
Explainable Failure Predictions,search-separate,2,1,True,26.899199999999723,0.0,26.899199999999723,61.013135293750054,10.77967381477356,66,1,1
Explaining Reward Functions,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,17.849886400000003,16.232155799865723,58,2,2
Exploiting Cross-Lingual Subword,search-separate,2,1,False,26.899200000000064,0.0,26.899200000000064,15.34871629999995,82.11901926994324,137,2,2
Exploiting Language Models,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,25.14330135999998,21.522820949554443,102,2,2
Exploiting Multiple Abstractions,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,14.464644800000002,32.23185610771179,104,2,2
Exploring Gameplay With,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,33.095088000000004,8.870371341705322,127,1,1
Exploring the Efficacy,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,83.21387409552,10.198899745941162,66,1,1
Fair Conformal Predictors,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,17.83547999999999,18.84780979156494,31,1,1
Fast and Knowledge-Free,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.57638640000002,24.897679090499878,54,2,2
Few-Shot Learning for,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,9.57629025,9.580617666244507,105,1,1
Finding All Bayesian,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,31.773086399999954,20.973350048065186,140,2,2
Fine-Grained Car Detection,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.319136400000048,17.148773908615112,103,2,2
Fine-grained Retrieval Prompt,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,8.439479999999989,13.078394651412964,44,1,1
Fixation Maximization in,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,14.039999999999992,12.59701132774353,135,1,1
Forecasting with Sparse,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,25.43551520000001,25.24393939971924,101,2,2
Frame and Feature-Context,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,21.068519999999992,27.982442378997803,474,1,1
Game-theoretic Approach for,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,21.77051520000009,29.79839563369751,280,2,2
Generalized Planning in,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,20.0,21.777668476104736,83,2,2
Generative structured normalizing,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,46.14047999999998,10.460776567459106,190,1,1
Geometric,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,5.5987450749999965,29.264325380325317,321,1,1
Harnessing the Power,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,11.347990149999987,18.710529565811157,145,1,1
Hierarchical Average Reward,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,67.38351520000002,19.893080949783325,143,2,2
Human Capabilities as,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,20.774515199999996,18.843766689300537,73,2,2
Human in the,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,22.628030399999943,18.793009042739868,144,2,2
Humans_ Assessment of,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,24.42227280000003,17.328004598617554,189,2,2
Hyperbolic Graph Diffusion,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.55090160000009,28.09453535079956,279,2,2
Identification of Abnormal,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,38.91864672000003,14.036620855331421,263,1,1
Identifying Unsafe Videos,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,15.146515199999953,23.043436765670776,32,1,1
Improving Model Robustness,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,21.036515199999997,26.845494508743286,80,2,2
Improving Multi-Document Summarization,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,26.84067399999992,19.94175434112549,189,2,2
Improving Neural Question,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,45.3302784,14.912924528121948,72,1,1
Improving Pareto Front,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,40.00287987889649,37.707815408706665,81,2,2
Improving Training and,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,14.906992824999975,29.21098780632019,138,2,2
Information Retention in,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,25.006515200000024,19.309204578399658,95,2,2
Integrated In-vehicle Monitoring,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,23.992610999999982,7.373748779296875,36,1,1
Intelligent Frame Selection,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,14.165515199999959,9.201344013214111,81,1,1
Interpretable Local Tree,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,57.724755533999996,22.327884435653687,148,2,2
Interpretable NLG for,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.330386399999995,17.555745601654053,98,2,2
Interpretable Rumor Detection,search-separate,2,1,True,26.899199999999723,0.0,26.899199999999723,17.99532449999998,10.671445369720459,14,1,1
Investigating the Effects,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,55.17964199999999,10.41237759590149,121,1,1
Joint Word Representation,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,39.12370499999997,17.458707332611084,68,2,2
Journey to the,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,12.013693399999994,23.948575019836426,131,2,2
Keyword-Guided Neural Conversational,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.7556364,19.09095072746277,58,2,2
Knowledge-driven Natural Language,search-separate,2,1,False,59.77559999999971,0.0,59.77559999999971,12.947254152000099,24.175425052642822,81,2,2
Knowledge-incorporating ESIM models,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.455636399999975,18.710578441619873,118,2,2
Labeled Memory Networks,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,22.14749015000001,21.77764868736267,270,2,2
Language Models are,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,33.18703039999997,22.988884925842285,196,2,2
Learning 2D Temporal,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,21.317515200000003,21.984132766723633,65,2,2
Learning a Wavelet-like,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,28.761715524999914,17.011837005615234,68,2,2
Learning Binary Residual,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,20.0,18.560951709747314,64,2,2
Learning Invariant Representation,search-separate,2,1,False,40.30867960000023,40.30867960000023,0.0,0.0,2.8988382816314697,0,0,0
Learning Logistic Circuits,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,24.60651519999999,26.257474660873413,144,2,2
Learning Markov Random,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,17.156813367750402,28.66526699066162,64,2,2
Learning Occupational Task-Shares,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,61.70572800000001,11.34415578842163,110,1,1
Learning Optical Flow,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,45.38122601500001,10.365913152694702,99,1,1
Learning Rewards from,search-separate,2,1,False,26.899199999999723,0.0,26.899199999999723,16.398022800000035,17.80415177345276,69,2,2
Learning Scripts as,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.207901599999957,24.791403770446777,314,2,2
Learning Sparse Sharing,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,31.04088640000002,28.917323350906372,140,2,2
Learning the Joint,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,22.938515199999983,17.733067274093628,36,2,2
Learning Transferable Adversarial,search-separate,2,1,False,28.39350000000013,0.0,28.39350000000013,18.05613640000007,23.375870943069458,96,2,2
Local Differential Privacy,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,16.350556799999993,20.19551706314087,150,2,2
Long-Term Trends in,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,27.63020000000006,19.65951704978943,189,2,2
LTU Attacker for,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,18.741636399999976,20.65990686416626,139,2,2
Open-Vocabulary Semantic Parsing,search-separate,2,1,False,26.899199999999723,0.0,26.899199999999723,21.86651519999998,20.039246559143066,105,2,2
Open-Vocabulary Video Relation,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,49.04446199999998,8.509689331054688,66,1,1
Optimal Pricing for,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.178992600000015,29.950946807861328,319,2,2
Order-Free RNN with,search-separate,2,1,False,29.887800000000198,29.887800000000198,0.0,0.0,3.649998664855957,0,0,0
Out of the,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,40.66902554866904,11.753543138504028,311,1,1
Painterly Image Harmonization,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,46.850940225,16.42735767364502,140,2,2
Parameterized Indexed Value,search-separate,2,1,False,31.880400000000122,0.0,31.880400000000122,20.91965160000001,51.286980867385864,225,2,2
Patch-wise Graph Contrastive,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,82.86969600000003,12.18270993232727,96,1,1
Planning with Pixels,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,13.519798947196975,9.382608413696289,8,1,1
Playing Pairs with,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,71.22508800000001,11.630133867263794,392,1,1
Pre-Training With Scientific,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,22.01861669999991,21.39848017692566,236,2,2
Predicting Depression Severity,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,27.85121520000004,16.43934440612793,244,2,2
Predicting the Argumenthood,search-separate,2,1,False,26.899199999999723,0.0,26.899199999999723,20.234136400000025,19.00630521774292,164,2,2
Probability trees and,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,16.612397394996336,20.026511192321777,165,1,1
Projective Quadratic Regression,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,20.0,14.948004484176636,7,2,2
Provably Convergent Federated,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,12.617599999999982,18.435434341430664,10,2,2
Provably Secure Federated,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,39.07403040000003,29.122889757156372,460,2,2
Qualitative Analysis of,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,42.093281999999995,17.351200342178345,101,2,2
Quantization-Based Regularization for,search-separate,2,1,False,26.899199999999723,0.0,26.899199999999723,21.820651599999934,23.172350645065308,112,2,2
Relevant Intrinsic Feature,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,26.932353842000044,35.72540235519409,353,2,2
Representing Closed Transformation,search-separate,2,1,False,26.899199999999723,0.0,26.899199999999723,18.827686080000014,29.65721869468689,748,1,1
Responsive Planning and,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,13.68437879999999,17.32582712173462,102,2,2
Retrospective Reader for,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,22.024471499999947,20.032939672470093,115,2,2
Revisiting Mahalanobis Distance,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,129.4424683420238,13.627633094787598,56,1,1
Source-Target Inference Models,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.28386670000002,20.335739850997925,193,2,2
Synchronous Speech Recognition,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,19.565151600000007,21.5090274810791,115,2,2
Task-Driven Causal Feature,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,23.26151520000002,22.63687801361084,95,2,2
That_s Mine! Learning,search-separate,2,1,False,28.39350000000013,0.0,28.39350000000013,16.482257599999997,17.996641397476196,103,2,2
The Complexity of,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,20.002386400000006,26.583839178085327,47,2,2
Title-Guided Encoding for,search-separate,2,1,True,26.899199999999723,0.0,26.899199999999723,103.01077058750013,12.446581363677979,169,1,1
Token-Level Contrastive Learning,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,15.843224899999996,17.696635246276855,193,1,1
Top-N Recommender System,search-separate,2,1,False,26.899199999999723,0.0,26.899199999999723,16.276871625,20.02725100517273,425,2,2
Topical Phrase Extraction,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,104.790744448,16.092159032821655,144,2,2
Topological Pooling on,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,62.51396035799999,24.406267642974854,121,1,1
Toward a Human-Level,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,16.79623522499999,7.996217489242554,166,1,1
Towards an Integrative,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,13.05262879999998,42.50559592247009,14,2,2
Towards Autonomous Satellite,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,21.91751519999991,21.677942514419556,68,2,2
Towards Cognitive Robots,search-separate,2,1,True,29.887800000000198,0.0,29.887800000000198,24.273536224999987,22.342543363571167,93,2,2
Treatment effect estimation,search-separate,2,1,False,29.887800000000198,0.0,29.887800000000198,21.06151520000003,19.945109844207764,36,2,2
