



















































































































docName,experiment_type,operators_max,iterations,reduced,original_height,last_page_height,gained,cost,time_taken,max_len_tree,compilations,operators_applied
Forecasting with Sparse,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,17.757772800000055,40.71722102165222,-1,2,4
Frame and Feature-Context,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,5.630623875000012,26.538790225982666,-1,2,4
Game-theoretic Approach for,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,17.84034559999992,63.38255167007446,-1,2,4
Generalized Planning in,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,5.282757599999968,42.84941005706787,-1,1,2
Generative structured normalizing,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,9.146386399999969,25.6454815864563,-1,2,4
Geometric,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,9.850136400000011,41.13552761077881,-1,2,4
Harnessing the Power,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,15.879005349999971,35.70547580718994,-1,2,4
Hierarchical Average Reward,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,10.973136400000001,13.318032026290894,-1,2,4
Human Capabilities as,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.693628799999999,29.610275745391846,-1,2,4
Human in the,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,13.955143999999962,12.46249008178711,-1,2,4
Humans_ Assessment of,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,8.2646364,29.602779150009155,-1,2,4
Hyperbolic Graph Diffusion,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,20.9433152,23.447307109832764,-1,2,4
Identification of Abnormal,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,8.717618949999974,22.268630266189575,-1,2,4
Improving Model Robustness,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,11.036515199999997,14.166051149368286,-1,1,2
Improving Multi-Document Summarization,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,19.91890159999997,34.79741668701172,-1,2,4
Improving Neural Question,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,17.310579200000063,21.138392686843872,-1,2,4
Improving Pareto Front,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,16.249751848894704,28.100477695465088,-1,2,4
Improving Training and,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,2.743995075000001,23.953400373458862,-1,2,4
Information Retention in,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,16.8682728,43.31740951538086,-1,2,4
Integrated In-vehicle Monitoring,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,33.343997400000035,17.407983779907227,-1,2,4
Intelligent Frame Selection,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,15.969981599999983,21.628191471099854,-1,2,4
Interpretable Local Tree,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.190747750000014,33.45912003517151,-1,2,4
Interpretable NLG for,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.76412879999998,62.92159366607666,-1,2,4
Interpretable Rumor Detection,greedy-atOnce,2,1,True,26.899199999999723,0.0,26.899199999999723,27.99532449999998,32.11835217475891,-1,2,4
Investigating the Effects,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,8.84613639999995,60.194024085998535,-1,2,4
Joint Word Representation,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,23.420557600000024,26.927469491958618,-1,2,4
Journey to the,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.444032499999963,66.29022336006165,-1,2,4
Keyword-Guided Neural Conversational,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,24.444030399999974,26.330934762954712,-1,2,4
Knowledge-driven Natural Language,greedy-atOnce,2,1,False,59.77559999999971,0.0,59.77559999999971,7.870443664000021,59.37887167930603,-1,2,4
Knowledge-incorporating ESIM models,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,24.85403039999983,31.52631115913391,-1,2,4
Labeled Memory Networks,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,15.003321599999936,93.7916431427002,-1,2,4
Language Models are,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,13.922257600000009,52.85853123664856,-1,2,4
Learning 2D Temporal,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,25.16003040000004,25.296124935150146,-1,2,4
Learning a Wavelet-like,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,20.93248030000001,14.077698469161987,-1,2,4
Learning Binary Residual,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.986515199999985,19.076592683792114,-1,1,2
Learning Invariant Representation,greedy-atOnce,2,1,True,40.30867960000023,0.0,40.30867960000023,10.0,14.719517707824707,-1,1,2
Learning Logistic Circuits,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,20.23477280000003,145.56517124176025,-1,2,4
Learning Markov Random,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.15088639999999,43.42055630683899,-1,2,4
Learning Occupational Task-Shares,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,18.24637162499998,34.03699040412903,-1,2,4
Learning Optical Flow,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.078515200000027,77.13655424118042,-1,2,4
Learning Rewards from,greedy-atOnce,2,1,False,26.899199999999723,0.0,26.899199999999723,13.619144000000034,39.91492223739624,-1,2,4
Learning Scripts as,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,16.78515760000002,141.6411635875702,-1,2,4
Learning Sparse Sharing,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,19.330386399999952,49.743372440338135,-1,2,4
Learning the Joint,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.565728799999974,38.321444034576416,-1,2,4
Learning Transferable Adversarial,greedy-atOnce,2,1,False,28.39350000000013,28.39350000000013,0.0,0.0,7.41806173324585,-1,0,0
Let There Be,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,15.332597850000042,155.92009449005127,-1,2,4
Local Differential Privacy,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,18.785886399999953,25.94540309906006,-1,2,4
Long-Term Trends in,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,22.750457600000004,98.12554287910461,-1,2,4
LTU Attacker for,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,16.84612162500001,18.268749475479126,-1,2,4
Open-Vocabulary Semantic Parsing,greedy-atOnce,2,1,False,26.899199999999723,0.0,26.899199999999723,12.917515199999997,20.02307105064392,-1,2,4
Open-Vocabulary Video Relation,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,83.06498704785,22.919345378875732,-1,2,4
Optimal Pricing for,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,0.0,30.700745820999146,-1,2,4
Order-Free RNN with,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,40.48028399999998,26.559548377990723,-1,2,4
Out of the,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,14.069957600000038,19.519232511520386,-1,2,4
Painterly Image Harmonization,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,15.00514400000003,24.461602210998535,-1,2,4
Parameterized Indexed Value,greedy-atOnce,2,1,False,31.880400000000122,0.0,31.880400000000122,11.185747749999905,64.38770604133606,-1,2,4
Patch-wise Graph Contrastive,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,22.713344399999983,34.567880630493164,-1,2,4
Planning with Pixels,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,40.55939684159094,26.097361087799072,-1,2,4
Playing Pairs with,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,13.083033599999993,36.29776406288147,-1,2,4
Pre-Training With Scientific,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,8.091136399999996,29.711275815963745,-1,2,4
Predicting Depression Severity,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,18.93264400000001,21.950397729873657,-1,2,4
Predicting the Argumenthood,greedy-atOnce,2,1,True,26.899199999999723,0.0,26.899199999999723,19.26187162499997,35.34168767929077,-1,2,4
Projective Quadratic Regression,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,10.0,28.44411587715149,-1,1,2
Provably Convergent Federated,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,7.852799999999945,20.901866912841797,-1,1,2
Provably Secure Federated,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,11.435219496470587,36.238327741622925,-1,2,4
Qualitative Analysis of,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,10.728629799999993,22.731791734695435,-1,2,4
Quantization-Based Regularization for,greedy-atOnce,2,1,False,26.899199999999723,0.0,26.899199999999723,11.384537933875961,36.61661672592163,-1,2,4
Relevant Intrinsic Feature,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,16.010637370000012,114.7526159286499,-1,2,4
Representing Closed Transformation,greedy-atOnce,2,1,False,26.899199999999723,0.0,26.899199999999723,8.46802319999999,23.801613569259644,-1,2,4
Retrospective Reader for,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,14.116150949999962,20.75007724761963,-1,2,4
Revisiting Mahalanobis Distance,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,16.202062087291736,27.526609897613525,-1,2,4
Source-Target Inference Models,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,10.734747750000025,19.07947301864624,-1,2,4
Synchronous Speech Recognition,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,19.084000424999985,47.44995951652527,-1,2,4
Task-Driven Causal Feature,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,9.026636400000015,30.634308576583862,-1,2,4
That_s Mine! Learning,greedy-atOnce,2,1,False,28.39350000000013,0.0,28.39350000000013,12.771747750000031,17.27330732345581,-1,2,4
The Complexity of,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,9.866636400000019,43.58294463157654,-1,1,2
Title-Guided Encoding for,greedy-atOnce,2,1,False,26.899199999999723,0.0,26.899199999999723,18.002806900000053,74.10677409172058,-1,2,4
Token-Level Contrastive Learning,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,20.977505349999944,43.14452242851257,-1,2,4
Top-N Recommender System,greedy-atOnce,2,1,False,26.899199999999723,0.0,26.899199999999723,16.50400535,59.26124286651611,-1,2,4
Topical Phrase Extraction,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,2.5919622699999962,48.610968589782715,-1,1,2
Topological Pooling on,greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,23.092515200000037,32.904263734817505,-1,2,4
Toward a Human-Level,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,18.848136400000016,12.319547891616821,-1,2,4
Towards an Integrative,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.17651520000004,27.873343229293823,-1,1,2
Towards Autonomous Satellite,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,11.917515200000025,15.048318147659302,-1,1,2
Towards Cognitive Robots,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.396757599999978,19.741838932037354,-1,2,4
Treatment effect estimation,greedy-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,11.06151520000003,11.466236591339111,-1,1,2
