docName,experiment_type,operators_max,iterations,reduced,original_height,last_page_height,gained,cost,time_taken,max_len_tree,compilations,operators_applied
Game-theoretic Approach for,loop-search-atOnce,2,5,True,29.887800000000198,0.0,29.887800000000198,82.19187159999998,90.51995325088501,2,7,13
Generative structured normalizing,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,46.14047999999998,14.58348274230957,190,1,2
Geometric,loop-search-atOnce,2,4,True,29.887800000000198,0.0,29.887800000000198,24.822311234999987,162.25079011917114,105,5,10
Harnessing the Power,loop-search-atOnce,2,3,False,29.887800000000198,0.0,29.887800000000198,41.81379004999998,52.0100257396698,32,4,8
Hierarchical Average Reward,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,43.426608279999996,29.479848384857178,23,3,6
Human Capabilities as,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,20.674515199999995,14.562605142593384,73,2,4
Human in the,loop-search-atOnce,2,4,False,29.887800000000198,0.0,29.887800000000198,49.658651599999956,48.52574968338013,9,5,10
Humans_ Assessment of,loop-search-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,49.059555200000176,30.584172248840332,16,5,10
Hyperbolic Graph Diffusion,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,135.52721780000007,39.363696813583374,98,3,6
Identification of Abnormal,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,38.91864672000003,19.13151240348816,263,1,2
Identifying Unsafe Videos,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,15.146515199999953,18.229725122451782,32,1,2
Improving Model Robustness,loop-search-atOnce,2,3,False,29.887800000000198,0.0,29.887800000000198,41.83189667500007,46.064313650131226,4,5,9
Improving Multi-Document Summarization,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,34.77522159999994,23.84846067428589,37,3,6
Improving Neural Question,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,45.3302784,10.99106502532959,72,1,2
Improving Pareto Front,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,36.062138248894655,39.52553606033325,81,2,4
Improving Training and,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,23.070384149999953,48.63432860374451,46,4,8
Information Retention in,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,24.46290159999998,21.89551568031311,95,2,4
Integrated In-vehicle Monitoring,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,23.992610999999982,10.836617231369019,36,1,2
Intelligent Frame Selection,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,14.165515199999959,12.719893455505371,81,1,2
Interpretable Local Tree,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,57.724755533999996,29.181427717208862,121,2,4
Interpretable NLG for,loop-search-atOnce,2,2,False,29.887800000000198,0.0,29.887800000000198,34.858643999999956,33.649346351623535,-1,4,8
Interpretable Rumor Detection,loop-search-atOnce,2,1,True,26.899199999999723,0.0,26.899199999999723,17.99532449999998,13.238900661468506,14,1,2
Investigating the Effects,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,55.17964199999999,15.147047519683838,121,1,2
Joint Word Representation,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,23.914524999999998,25.449408531188965,68,2,4
Journey to the,loop-search-atOnce,2,4,False,29.887800000000198,0.0,29.887800000000198,46.66757219999997,130.58472347259521,4,6,12
Keyword-Guided Neural Conversational,loop-search-atOnce,2,2,False,29.887800000000198,0.0,29.887800000000198,22.494015200000007,49.088093996047974,2,3,5
Knowledge-driven Natural Language,loop-search-atOnce,2,2,False,59.77559999999971,0.0,59.77559999999971,15.586364224000093,59.87412905693054,3,3,5
Knowledge-incorporating ESIM models,loop-search-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,38.31502279999998,64.74418616294861,13,4,8
Labeled Memory Networks,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,21.25249119999995,62.883015155792236,140,3,6
Language Models are,loop-search-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,81.20303039999996,58.266075134277344,57,5,10
Learning 2D Temporal,loop-search-atOnce,2,4,True,29.887800000000198,0.0,29.887800000000198,49.1741516,75.39221143722534,2,6,11
Learning a Wavelet-like,loop-search-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,50.079978049999966,40.121941328048706,4,5,9
Learning Binary Residual,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,39.87713639999998,44.232325315475464,12,4,8
Learning Invariant Representation,loop-search-atOnce,2,0,False,40.30867960000023,40.30867960000023,0.0,0.0,3.0692660808563232,-1,0,0
Learning Logistic Circuits,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,30.23477280000003,45.46965289115906,29,3,6
Learning Markov Random,loop-search-atOnce,2,2,False,29.887800000000198,0.0,29.887800000000198,22.684442167750404,68.85661101341248,20,3,6
Learning Occupational Task-Shares,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,61.70572800000001,17.298038482666016,110,1,2
Learning Optical Flow,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,45.38122601500001,29.780651569366455,99,1,2
Learning Rewards from,loop-search-atOnce,2,4,True,26.899199999999723,0.0,26.899199999999723,44.672479875000036,71.43227910995483,8,5,10
Learning Scripts as,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,25.027831399999897,60.58302450180054,47,3,6
Learning Sparse Sharing,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,28.528143999999983,80.2789843082428,140,2,4
Learning the Joint,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,31.743615199999923,38.41553568840027,32,3,6
Learning Transferable Adversarial,loop-search-atOnce,2,3,False,28.39350000000013,0.0,28.39350000000013,48.88628735000003,70.35879325866699,-1,6,12
Long-Term Trends in,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,39.31345760000005,48.64265060424805,189,3,6
LTU Attacker for,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,28.641636399999975,36.76305937767029,39,3,6
Open-Vocabulary Semantic Parsing,loop-search-atOnce,2,4,False,26.899199999999723,0.0,26.899199999999723,58.85077279999999,311.30592679977417,4,6,12
Open-Vocabulary Video Relation,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,49.04446199999998,21.94134259223938,66,1,2
Optimal Pricing for,loop-search-atOnce,2,3,False,29.887800000000198,0.0,29.887800000000198,23.507515800000036,76.98871517181396,145,4,8
Order-Free RNN with,loop-search-atOnce,2,0,False,29.887800000000198,29.887800000000198,0.0,0.0,3.8094921112060547,-1,0,0
Out of the,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,40.66902554866904,17.45150327682495,311,1,2
Painterly Image Harmonization,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,52.57819782500003,24.741518020629883,38,3,6
Patch-wise Graph Contrastive,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,82.86969600000003,13.728699684143066,96,1,2
Planning with Pixels,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,13.519798947196975,14.059111833572388,8,1,2
Playing Pairs with,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,71.22508800000001,13.773033380508423,392,1,2
Pre-Training With Scientific,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,30.067234199999902,40.29240083694458,88,3,6
Predicting Depression Severity,loop-search-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,45.662355000000204,70.40310573577881,61,5,10
Predicting the Argumenthood,loop-search-atOnce,2,1,True,26.899199999999723,0.0,26.899199999999723,19.36012162499999,36.12397861480713,164,2,4
Probability trees and,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,16.612397394996336,67.55729484558105,165,1,2
Projective Quadratic Regression,loop-search-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,20.0,35.94528102874756,-1,2,4
Provably Convergent Federated,loop-search-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,12.617599999999982,34.04907464981079,-1,2,4
Provably Secure Federated,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,45.31887280000004,44.75271725654602,188,3,6
Qualitative Analysis of,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,43.90945840000001,33.47958588600159,23,4,8
Quantization-Based Regularization for,loop-search-atOnce,2,1,True,26.899199999999723,0.0,26.899199999999723,16.59446976693792,21.552645683288574,112,2,4
Relevant Intrinsic Feature,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,37.01499024200007,49.500059604644775,221,3,6
Representing Closed Transformation,loop-search-atOnce,2,1,True,26.899199999999723,0.0,26.899199999999723,32.00395968000003,36.677011013031006,748,2,4
Responsive Planning and,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,3.6843787999999904,30.699519395828247,102,2,4
Retrospective Reader for,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,17.221248799999955,37.20123744010925,115,2,4
Revisiting Mahalanobis Distance,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,129.4424683420238,30.850271701812744,56,1,2
Source-Target Inference Models,loop-search-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,42.44249550000002,86.4173629283905,50,5,10
Synchronous Speech Recognition,loop-search-atOnce,2,3,False,29.887800000000198,0.0,29.887800000000198,37.615886824999976,99.76797580718994,5,5,9
Task-Driven Causal Feature,loop-search-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,36.23326520000002,90.66403651237488,42,4,8
That_s Mine! Learning,loop-search-atOnce,2,3,True,28.39350000000013,0.0,28.39350000000013,52.036002825,79.52909088134766,9,5,10
The Complexity of,loop-search-atOnce,2,2,False,29.887800000000198,0.0,29.887800000000198,40.002386400000006,109.188969373703,-1,4,8
Title-Guided Encoding for,loop-search-atOnce,2,1,True,26.899199999999723,0.0,26.899199999999723,103.01077058750013,37.14666795730591,169,1,2
Token-Level Contrastive Learning,loop-search-atOnce,2,5,False,29.887800000000198,0.0,29.887800000000198,65.05798292499995,89.5949912071228,3,6,12
Top-N Recommender System,loop-search-atOnce,2,4,False,26.899199999999723,0.0,26.899199999999723,41.948908024999994,51.3454053401947,4,6,12
Topical Phrase Extraction,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,112.56663125799999,21.088940620422363,47,3,6
Topological Pooling on,loop-search-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,108.56074472300003,77.28818225860596,38,4,8
Toward a Human-Level,loop-search-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,16.79623522499999,13.683735609054565,166,1,2
Towards an Integrative,loop-search-atOnce,2,1,False,29.887800000000198,0.0,29.887800000000198,19.15788639999994,117.87927913665771,-1,2,4
Towards Autonomous Satellite,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,48.20739399999991,60.26113224029541,4,4,8
Towards Cognitive Robots,loop-search-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,24.76374282499998,33.199562311172485,13,3,6
Treatment effect estimation,loop-search-atOnce,2,2,False,29.887800000000198,0.0,29.887800000000198,31.06151520000003,35.98908305168152,2,3,6
