docName,experiment_type,operators_max,iterations,reduced,original_height,last_page_height,gained,cost,time_taken,max_len_tree,compilations,operators_applied
Discriminative Sentence Modeling,loop-greedy-atOnce,2,10,False,28.39350000000013,0.0,28.39350000000013,19.549272799999983,30.94847297668457,-1,2,4
Evaluating Digital Agriculture,loop-greedy-atOnce,2,10,False,26.899199999999723,0.0,26.899199999999723,18.50927280000002,35.217371702194214,-1,2,4
Evaluating Sequence-to-Sequence Learning,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,38.73265159999991,39.04097652435303,-1,5,10
Evaluation of a,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,17.108492825000013,32.01431155204773,-1,2,4
Evaluation of Fake,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,18.21223639999998,13.28086233139038,-1,2,4
Evolutionarily-Curated Curriculum Learning,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,43.86748799999998,7.15178656578064,-1,2,4
Expected Value of,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,22.333830799999973,19.219122648239136,-1,3,6
Explainable Failure Predictions,loop-greedy-atOnce,2,10,False,26.899199999999723,0.0,26.899199999999723,2.5353303999999923,36.931567907333374,-1,1,2
Explaining Reward Functions,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,18.682151599999997,31.733992338180542,-1,2,4
Exploiting Cross-Lingual Subword,loop-greedy-atOnce,2,1,True,26.899200000000064,0.0,26.899200000000064,0.0,23.91687822341919,-1,1,2
Exploiting Language Models,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,30.404537759999982,18.453274488449097,-1,3,6
Exploiting Multiple Abstractions,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,36.37164522500004,79.09277725219727,-1,4,8
Exploring Gameplay With,loop-greedy-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,56.560449199999965,20.657527923583984,-1,5,10
Exploring the Efficacy,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,66.88919464775998,22.080200910568237,-1,4,8
Fair Conformal Predictors,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,47.83547999999999,36.96006774902344,-1,4,8
Fast and Knowledge-Free,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,12.553515199999993,49.92704463005066,-1,1,2
Few-Shot Learning for,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,13.132669050000004,9.317105770111084,-1,2,4
Finding All Bayesian,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,69.06986480000009,19.784052848815918,-1,3,6
Fine-Grained Car Detection,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,33.28181280000004,19.300194025039673,-1,4,8
Fine-grained Retrieval Prompt,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,18.076866399999986,20.974653482437134,-1,3,6
Fixation Maximization in,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,25.161957600000022,22.7261803150177,-1,3,6
Forecasting with Sparse,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,54.044908800000044,34.76678442955017,-1,4,8
Frame and Feature-Context,loop-greedy-atOnce,2,4,True,29.887800000000198,0.0,29.887800000000198,52.30705662500005,75.56269812583923,-1,8,16
Game-theoretic Approach for,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,31.853325999999925,59.49449944496155,-1,4,8
Generalized Planning in,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,5.282757599999968,35.501360177993774,-1,1,2
Generative structured normalizing,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,25.746006549999947,23.51041865348816,-1,4,8
Geometric,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,17.574687360000013,43.82130837440491,-1,3,6
Harnessing the Power,loop-greedy-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,60.90896589999993,33.70756936073303,-1,5,10
Hierarchical Average Reward,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,34.507772799999955,21.376100301742554,-1,4,8
Human Capabilities as,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,12.693628799999999,30.80270218849182,-1,2,4
Human in the,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,13.955143999999962,31.691627740859985,-1,2,4
Humans_ Assessment of,loop-greedy-atOnce,2,4,True,29.887800000000198,0.0,29.887800000000198,63.99190520000067,27.74638795852661,-1,7,14
Hyperbolic Graph Diffusion,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,20.9433152,39.18377208709717,-1,2,4
Identification of Abnormal,loop-greedy-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,43.42015279000006,30.473478317260742,-1,5,10
Identifying Unsafe Videos,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,7.573257599999977,7.175776243209839,-1,1,2
Improving Model Robustness,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,11.036515199999997,31.590121030807495,-1,1,2
Improving Multi-Document Summarization,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,48.322541599999965,14.382521152496338,-1,3,6
Improving Neural Question,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,32.42067200000005,15.020260334014893,-1,3,6
Improving Pareto Front,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,16.249751848894704,20.22274160385132,-1,2,4
Improving Training and,loop-greedy-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,29.51075802499996,38.55649971961975,-1,5,10
Information Retention in,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,21.310272800000007,12.194320917129517,-1,2,4
Integrated In-vehicle Monitoring,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,43.343997400000035,14.139293432235718,-1,3,6
Intelligent Frame Selection,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,15.969981599999983,10.056698322296143,-1,2,4
Interpretable Local Tree,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,46.05312551700001,22.26296377182007,-1,4,8
Interpretable NLG for,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,22.093765199999993,37.61807084083557,-1,3,6
Interpretable Rumor Detection,loop-greedy-atOnce,2,1,True,26.899199999999723,0.0,26.899199999999723,27.99532449999998,12.393455505371094,-1,2,4
Investigating the Effects,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,31.532276950000124,21.867790699005127,-1,4,8
Joint Word Representation,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,11.648257599999994,5.553508996963501,-1,1,2
Journey to the,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,13.504878799999972,42.02404761314392,-1,2,4
Keyword-Guided Neural Conversational,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,13.007515199999943,29.931368112564087,-1,1,2
Knowledge-driven Natural Language,loop-greedy-atOnce,2,10,False,59.77559999999971,0.0,59.77559999999971,7.870443664000021,40.29164099693298,-1,2,4
Knowledge-incorporating ESIM models,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,24.85403039999983,32.711732149124146,-1,2,4
Labeled Memory Networks,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,15.003321599999936,13.364810705184937,-1,2,4
Language Models are,loop-greedy-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,65.43054399999998,37.93192744255066,-1,5,10
Learning 2D Temporal,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,22.637030400000015,42.85355806350708,-1,2,4
Learning a Wavelet-like,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,23.050980299999992,29.204326629638672,-1,2,4
Learning Binary Residual,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,12.986515199999985,29.366597175598145,-1,1,2
Learning Invariant Representation,loop-greedy-atOnce,2,1,True,40.30867960000023,0.0,40.30867960000023,10.0,4.438577890396118,-1,1,2
Learning Logistic Circuits,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,20.23477280000003,45.257394552230835,-1,2,4
Learning Occupational Task-Shares,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,33.672053625000004,20.551576375961304,-1,3,6
Learning Optical Flow,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,14.030515200000025,38.679760217666626,-1,2,4
Learning Rewards from,loop-greedy-atOnce,2,2,True,26.899199999999723,0.0,26.899199999999723,37.492346150000046,20.597613096237183,-1,4,8
Learning Scripts as,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,16.78515760000002,39.81964588165283,-1,2,4
Learning Sparse Sharing,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,41.50153847999994,43.778342485427856,-1,4,8
Learning the Joint,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,30.501115199999916,20.66396689414978,-1,4,8
Learning Transferable Adversarial,loop-greedy-atOnce,2,10,False,28.39350000000013,28.39350000000013,0.0,0.0,33.912633657455444,-1,0,0
Let There Be,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,30.862196650000005,16.907117128372192,-1,3,6
Local Differential Privacy,loop-greedy-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,50.155056800000025,27.86230754852295,-1,5,10
Long-Term Trends in,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,22.750457600000004,10.421891689300537,-1,2,4
LTU Attacker for,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,16.84612162500001,37.13820266723633,-1,2,4
Open-Vocabulary Semantic Parsing,loop-greedy-atOnce,2,10,False,26.899199999999723,0.0,26.899199999999723,12.917515199999997,36.997841119766235,-1,2,4
Open-Vocabulary Video Relation,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,49.04446199999998,5.8443403244018555,-1,1,2
Optimal Pricing for,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,12.40353294999997,33.14310669898987,-1,4,8
Order-Free RNN with,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,40.48028399999998,9.428914785385132,-1,2,4
Out of the,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,34.237213987167294,19.03958225250244,-1,4,8
Painterly Image Harmonization,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,61.85608422500003,18.34304642677307,-1,4,8
Parameterized Indexed Value,loop-greedy-atOnce,2,3,True,31.880400000000122,0.0,31.880400000000122,75.07450000766667,60.27336883544922,-1,5,10
Patch-wise Graph Contrastive,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,43.43076839999998,18.12634825706482,-1,3,6
Planning with Pixels,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,13.519798947196975,5.8765482902526855,-1,1,2
Playing Pairs with,loop-greedy-atOnce,2,4,True,29.887800000000198,0.0,29.887800000000198,75.78328240000002,31.46797776222229,-1,8,16
Pre-Training With Scientific,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,16.139753899999988,13.073912143707275,-1,3,6
Predicting Depression Severity,loop-greedy-atOnce,2,3,True,29.887800000000198,0.0,29.887800000000198,71.47475000000003,23.24890923500061,-1,6,12
Predicting the Argumenthood,loop-greedy-atOnce,2,1,True,26.899199999999723,0.0,26.899199999999723,19.26187162499997,10.164288520812988,-1,2,4
Probability trees and,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,13.847327497498185,18.930617332458496,-1,2,4
Projective Quadratic Regression,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,20.0,30.556334018707275,-1,2,4
Provably Convergent Federated,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,7.852799999999945,30.524118900299072,-1,1,2
Provably Secure Federated,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,11.435219496470587,14.985134840011597,-1,2,4
Qualitative Analysis of,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,42.7661078,20.0149347782135,-1,4,8
Quantization-Based Regularization for,loop-greedy-atOnce,2,2,True,26.899199999999723,0.0,26.899199999999723,30.49131073387592,26.292765855789185,-1,4,8
Relevant Intrinsic Feature,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,53.60133037000003,28.531694650650024,-1,3,6
Representing Closed Transformation,loop-greedy-atOnce,2,3,True,26.899199999999723,0.0,26.899199999999723,27.29570927999999,29.397101879119873,-1,5,10
Responsive Planning and,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,0.0,4.448474645614624,-1,1,2
Retrospective Reader for,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,14.852876550000019,30.88169813156128,-1,2,4
Revisiting Mahalanobis Distance,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,6.202062087291736,7.775155067443848,-1,1,2
Source-Target Inference Models,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,31.875998175000063,40.99416494369507,-1,4,8
Synchronous Speech Recognition,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,36.061505774999986,52.3984580039978,-1,4,8
Task-Driven Causal Feature,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,28.233671624999985,25.11041784286499,-1,4,8
That_s Mine! Learning,loop-greedy-atOnce,2,2,True,28.39350000000013,0.0,28.39350000000013,57.32606775000001,19.360668420791626,-1,4,8
The Complexity of,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,9.866636400000019,44.3901093006134,-1,1,2
Title-Guided Encoding for,loop-greedy-atOnce,2,2,True,26.899199999999723,0.0,26.899199999999723,32.55556567000005,17.030153274536133,-1,3,6
Token-Level Contrastive Learning,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,32.59702054999997,20.112017154693604,-1,3,6
Top-N Recommender System,loop-greedy-atOnce,2,10,False,26.899199999999723,0.0,26.899199999999723,16.50400535,29.652833461761475,-1,2,4
Topical Phrase Extraction,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,2.5919622699999962,24.746245861053467,-1,1,2
Topological Pooling on,loop-greedy-atOnce,2,1,True,29.887800000000198,0.0,29.887800000000198,23.092515200000037,28.658012628555298,-1,2,4
Toward a Human-Level,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,35.48439399999998,17.24824547767639,-1,4,8
Towards an Integrative,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,12.17651520000004,104.14256834983826,-1,1,2
Towards Autonomous Satellite,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,11.917515200000025,30.919362783432007,-1,1,2
Towards Cognitive Robots,loop-greedy-atOnce,2,2,True,29.887800000000198,0.0,29.887800000000198,39.44128889999997,21.692519664764404,-1,4,8
Treatment effect estimation,loop-greedy-atOnce,2,10,False,29.887800000000198,0.0,29.887800000000198,11.06151520000003,34.58226823806763,-1,1,2
