docName,experiment_type,operators_max,iterations,reduced,original_height,last_page_height,gained,cost,time_taken,max_len_tree,operators_count
51500_1,loop-search-atOnce,2,1,True,0,0,0,3.5925104400000265,14.32610273361206,664,1
